"","ID","Reason_for_absence","Month_of_absence","Seasons","Transportation_expense","Distance_from_residence_to_work","Service_time","Age","Workload_average_perday","Hit_target","Disciplinary_failure","Son","Social_drinker","Social_smoker","Height","Body_mass_index","emp_abseeism_time_in_hours"
"341","3","28","12","4",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.223626725694647,0.461538461538462,"0",0,"1","0",0.5,0.631578947368421,2
"342","3","28","12","4",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.223626725694647,0.461538461538462,"0",0,"1","0",0.5,0.631578947368421,1
"343","1","23","12","4",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.223626725694647,0.461538461538462,"0",1,"0","0",0.7,0.526315789473684,3
"344","36","28","12","4",0,0.170212765957447,0.739130434782609,0.884615384615385,0.223626725694647,0.461538461538462,"0",1,"1","0",0.579062030494433,0.631578947368421,1
"345","20","28","12","4",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.223626725694647,0.461538461538462,"0",4,"1","0",0.3,0.210526315789474,4
"346","24","4","12","4",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.223626725694647,0.461538461538462,"0",0,"1","0",0.5,0.210526315789474,8
"347","3","28","12","4",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.223626725694647,0.461538461538462,"0",0,"1","0",0.5,0.631578947368421,1
"348","3","28","12","4",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.223626725694647,0.461538461538462,"0",0,"1","0",0.5,0.631578947368421,1
"349","22","23","12","4",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.223626725694647,0.461538461538462,"0",0,"0","0",0.6,0,1
"350","34","25","12","4",0,0.106382978723404,0.391304347826087,0.384615384615385,0.223626725694647,0.461538461538462,"0",0,"0","0",0.7,0.473684210526316,8
"351","1","25","12","4",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.223626725694647,0.461538461538462,"0",1,"0","0",0.7,0.526315789473684,2
"352","3","28","12","4",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.223626725694647,0.461538461538462,"0",0,"1","0",0.5,0.631578947368421,1
"353","5","13","12","2",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.223626725694647,0.461538461538462,"0",1,"1","0",0.2,1,8
"354","1","14","12","2",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.223626725694647,0.461538461538462,"0",1,"0","0",0.7,0.526315789473684,4
"355","20","26","12","2",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.223626725694647,0.461538461538462,"0",4,"1","0",0.3,0.210526315789474,8
"356","30","28","12","2",0.15,0.468085106382979,0.217391304347826,0.0769230769230769,0.223626725694647,0.461538461538462,"0",0,"1","1",0.625147185329402,0.157894736842105,2
"357","3","28","12","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.223626725694647,0.461538461538462,"0",0,"1","0",0.5,0.631578947368421,3
"358","11","19","12","2",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.223626725694647,0.461538461538462,"0",2,"1","0",0.7,0.578947368421053,8
"359","28","23","1","2",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.903943612745384,1,"0",1,"0","0",0.4,0.263157894736842,5
"360","34","19","1","2",0,0.106382978723404,0.391304347826087,0.384615384615385,0.903943612745384,1,"0",0,"0","0",0.7,0.473684210526316,1.37690407152254
"361","14","23","1","2",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.903943612745384,1,"0",2,"1","0",0.7,0.315789473684211,2
"362","1","13","1","2",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.903943612745384,1,"0",1,"0","0",0.7,0.526315789473684,1
"363","14","23","1","2",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.903943612745384,1,"0",2,"1","0",0.7,0.315789473684211,4
"364","11","26","1","2",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.903943612745384,1,"0",2,"1","0",0.7,0.578947368421053,8
"365","15","3","1","2",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.903943612745384,1,"0",1,"1","0",0.6,0.315789473684211,8
"366","5","26","1","2",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.903943612745384,1,"0",1,"1","0",0.2,1,8
"367","36","26","1","2",0,0.170212765957447,0.739130434782609,0.884615384615385,0.903943612745384,1,"0",1,"1","0",0.7,0.631578947368421,4
"368","3","20.6251080873354","1","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.903943612745384,1,"0",0,"1","0",0.5,0.631578947368421,1
"369","3","28","1","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.903943612745384,1,"0",0,"1","0",0.5,0.631578947368421,1
"370","34","28","2","2",0,0.106382978723404,0.391304347826087,0.384615384615385,0.334224092736063,0.692307692307692,"0",0,"0","0",0.7,0.473684210526316,2
"371","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.334224092736063,0.692307692307692,"0",0,"1","0",0.5,0.631578947368421,3
"372","28","7","2","2",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.334224092736063,0.692307692307692,"0",1,"0","0",0.4,0.263157894736842,1
"373","11","22","2","2",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.334224092736063,0.692307692307692,"0",2,"1","0",0.7,0.578947368421053,3
"374","20","28","2","2",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.334224092736063,0.692307692307692,"0",4,"1","0",0.3,0.210526315789474,3
"375","3","23","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.334224092736063,0.692307692307692,"0",0,"1","0",0.5,0.631578947368421,3
"376","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.334224092736063,0.692307692307692,"0",0,"1","0",0.5,0.631578947368421,2
"377","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.334224092736063,0.692307692307692,"0",0,"1","0",0.5,0.631578947368421,3
"378","3","10","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.334224092736063,0.692307692307692,"0",0,"1","0",0.5,0.631578947368421,8
"379","24","26","2","2",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.334224092736063,0.692307692307692,"0",0,"1","0",0.5,0.210526315789474,8
"380","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.334224092736063,0.692307692307692,"0",0,"1","0",0.5,0.631578947368421,3
"381","6","21.4468767091732","2","2",0.273076923076923,0.51063829787234,0.521739130434783,0.230769230769231,0.334224092736063,0.692307692307692,"0",2,"0","0",0.2,0.315789473684211,8
"382","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.334224092736063,0.692307692307692,"0",0,"1","0",0.5,0.631578947368421,3
"383","24","23","2","2",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.334224092736063,0.692307692307692,"0",0,"1","0",0.5,0.210526315789474,2
"384","15","23","2","2",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.334224092736063,0.692307692307692,"0",1,"1","0",0.6,0.315789473684211,2
"385","30","11","2","2",0.15,0.468085106382979,0.217391304347826,0.0769230769230769,0.334224092736063,0.692307692307692,"0",0,"1","1",0.7,0.157894736842105,16
"386","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.334224092736063,0.692307692307692,"0",0,"1","0",0.5,0.631578947368421,3
"387","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.334224092736063,0.692307692307692,"0",0,"1","0",0.5,0.631578947368421,3
"388","24","10","2","2",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.334224092736063,0.692307692307692,"0",0,"1","0",0.5,0.210526315789474,6.30230246280291
"389","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.334224092736063,0.692307692307692,"0",0,"1","0",0.5,0.631578947368421,3
"390","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.334224092736063,0.692307692307692,"0",0,"1","0",0.5,0.631578947368421,3
"391","34","18","3","2",0,0.106382978723404,0.391304347826087,0.384615384615385,0.280115920079222,0.846153846153846,"0",0,"0","0",0.7,0.473684210526316,8
"392","24","19","3","2",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.280115920079222,0.846153846153846,"0",0,"1","0",0.5,0.210526315789474,16
"393","24","28","3","2",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.280115920079222,0.846153846153846,"0",0,"1","0",0.5,0.210526315789474,2
"394","20","28","3","2",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.280115920079222,0.846153846153846,"0",4,"1","0",0.3,0.210526315789474,4
"395","3","28","3","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.280115920079222,0.846153846153846,"0",0,"1","0",0.5,0.631578947368421,2
"396","1","22","3","2",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.280115920079222,0.846153846153846,"0",1,"0","0",0.7,0.526315789473684,8
"397","17","22","3","2",0.234615384615385,0.361702127659574,0.695652173913043,0.5,0.280115920079222,0.846153846153846,"0",2,"0","1",0.5,0.157894736842105,8
"398","23","22","3","2",1,0.936170212765957,0.434782608695652,0.346153846153846,0.280115920079222,0.846153846153846,"0",2,"0","1",0.9,0.105263157894737,8
"399","3","28","3","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.280115920079222,0.846153846153846,"0",0,"1","0",0.5,0.631578947368421,16
"400","10","22","3","2",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.280115920079222,0.846153846153846,"0",1,"1","0",0.7,0.421052631578947,5.05067044729983
"401","13","0","3","2",0.965384615384615,0.25531914893617,0.478260869565217,0.153846153846154,0.280115920079222,0.846153846153846,"1",3,"1","0",0.4,0.315789473684211,0
"402","1","21","3","2",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.280115920079222,0.846153846153846,"0",1,"0","0",0.7,0.526315789473684,8
"403","36","23","3","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.280115920079222,0.846153846153846,"0",1,"1","0",0.450217821197714,0.631578947368421,2
"404","36","14","3","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.280115920079222,0.846153846153846,"0",1,"1","0",0.7,0.631578947368421,3
"405","36","13","3","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.280115920079222,0.846153846153846,"0",1,"1","0",0.7,0.631578947368421,8
"406","1","0","3","3",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.280115920079222,0.846153846153846,"1",1,"0","0",0.7,0.526315789473684,1.94488063809414
"407","24","0","3","3",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.280115920079222,0.846153846153846,"1",0,"1","0",0.5,0.210526315789474,0
"408","36","0","3","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.280115920079222,0.846153846153846,"1",1,"1","0",0.7,0.631578947368421,0
"409","3","28","3","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.280115920079222,0.846153846153846,"0",0,"1","0",0.5,0.631578947368421,8
"410","11","22","3","3",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.280115920079222,0.846153846153846,"0",2,"1","0",0.7,0.578947368421053,8
"411","20","19","3","3",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.280115920079222,0.846153846153846,"0",4,"1","0",0.3,0.210526315789474,8
"412","24","28","3","3",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.280115920079222,0.846153846153846,"0",0,"1","0",0.5,0.210526315789474,2
"413","3","28","4","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.243869051086387,0.846153846153846,"0",0,"1","0",0.5,0.631578947368421,4
"414","20","28","4","3",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.243869051086387,0.846153846153846,"0",4,"1","0",0.3,0.210526315789474,3
"415","18","26","4","3",0.815384615384615,0.234042553191489,0.130434782608696,0.0384615384615385,0.243869051086387,0.846153846153846,"0",0,"0","0",0.6,0.315789473684211,4
"416","13","22","4","3",0.965384615384615,0.25531914893617,0.478260869565217,0.153846153846154,0.243869051086387,0.846153846153846,"0",3,"1","0",0.4,0.315789473684211,4
"417","33","26","4","3",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.243869051086387,0.846153846153846,"0",2,"0","0",0,0.684210526315789,4
"418","18","23","4","3",0.815384615384615,0.234042553191489,0.130434782608696,0.0384615384615385,0.243869051086387,0.846153846153846,"0",0,"0","0",0.524695047076051,0.315789473684211,8
"419","3","28","4","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.243869051086387,0.846153846153846,"0",0,"1","0",0.5,0.631578947368421,8
"420","36","23","4","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.243869051086387,0.846153846153846,"0",1,"1","0",0.7,0.631578947368421,1
"421","36","13","4","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.243869051086387,0.846153846153846,"0",1,"1","0",0.7,0.631578947368421,2.96994169646166
"422","26","28","4","3",0.7,0.446808510638298,0.521739130434783,0.615384615384615,0.243869051086387,0.846153846153846,"0",2,"1","1",1,0.315789473684211,8
"423","20","28","4","3",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.243869051086387,0.846153846153846,"0",4,"1","0",0.3,0.210526315789474,4
"424","3","28","4","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.243869051086387,0.846153846153846,"0",0,"1","0",0.5,0.631578947368421,4
"425","34","11","4","3",0,0.106382978723404,0.391304347826087,0.384615384615385,0.243869051086387,0.846153846153846,"0",0,"0","0",0.7,0.473684210526316,2
"426","5","13","5","3",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.292399662142483,0.923076923076923,"0",1,"1","0",0.2,1,16
"427","33","23","5","3",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.292399662142483,0.923076923076923,"0",2,"0","0",0,0.684210526315789,2
"428","13","10","5","3",0.965384615384615,0.25531914893617,0.478260869565217,0.153846153846154,0.292399662142483,0.923076923076923,"0",3,"1","0",0.4,0.315789473684211,8
"429","22","23","5","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.292399662142483,0.923076923076923,"0",0,"0","0",0.6,0,3
"430","3","28","5","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.292399662142483,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,4
"431","10","23","5","3",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.292399662142483,0.923076923076923,"0",1,"1","0",0.7,0.421052631578947,1
"432","20","28","5","3",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.292399662142483,0.923076923076923,"0",4,"1","0",0.3,0.210526315789474,3
"433","17","11","5","3",0.234615384615385,0.361702127659574,0.695652173913043,0.5,0.292399662142483,0.923076923076923,"0",2,"0","1",0.5,0.157894736842105,2
"434","17","8","5","3",0.234615384615385,0.361702127659574,0.695652173913043,0.5,0.292399662142483,0.923076923076923,"0",2,"0","1",0.5,0.157894736842105,3
"435","9","18","5","3",0.423076923076923,0.191489361702128,0.652173913043478,0.517311652417871,0.292399662142483,0.923076923076923,"0",2,"0","0",0.7,0.157894736842105,8
"436","28","25","5","3",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.292399662142483,0.923076923076923,"0",1,"0","0",0.4,0.263157894736842,3
"437","18","13","5","3",0.815384615384615,0.234042553191489,0.130434782608696,0.0384615384615385,0.292399662142483,0.923076923076923,"0",0,"0","0",0.585792202973261,0.315789473684211,8
"438","22","25","5","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.292399662142483,0.923076923076923,"0",0,"0","0",0.6,0,2
"439","34","28","5","3",0,0.106382978723404,0.391304347826087,0.384615384615385,0.292399662142483,0.923076923076923,"0",0,"0","0",0.7,0.473684210526316,1
"440","1","1","5","3",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.292399662142483,0.923076923076923,"0",1,"0","0",0.7,0.526315789473684,8
"441","22","23","5","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.292399662142483,0.923076923076923,"0",0,"0","0",0.6,0,3
"442","34","23","6","3",0,0.106382978723404,0.391304347826087,0.384615384615385,0.349799033028485,0.615384615384615,"0",0,"0","0",0.7,0.473684210526316,3
"443","3","28","6","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.349799033028485,0.615384615384615,"0",0,"1","0",0.5,0.631578947368421,3
"444","34","28","6","3",0,0.106382978723404,0.391304347826087,0.384615384615385,0.349799033028485,0.615384615384615,"0",0,"0","0",0.7,0.473684210526316,2
"445","28","23","6","3",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.349799033028485,0.615384615384615,"0",1,"0","0",0.4,0.263157894736842,4
"446","20","28","6","3",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.349799033028485,0.615384615384615,"0",4,"1","0",0.3,0.210526315789474,4
"447","3","0","6","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.349799033028485,0.615384615384615,"1",0,"1","0",0.5,0.631578947368421,0
"448","15","13","6","3",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.349799033028485,0.615384615384615,"0",1,"1","0",0.6,0.315789473684211,3.40902035804565
"449","3","28","6","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.349799033028485,0.615384615384615,"0",0,"1","0",0.5,0.631578947368421,3.00893531346161
"450","24","28","6","3",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.349799033028485,0.615384615384615,"0",0,"1","0",0.5,0.210526315789474,3
"451","3","28","6","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.349799033028485,0.615384615384615,"0",0,"1","0",0.5,0.631578947368421,4
"452","5","26","6","3",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.349799033028485,0.615384615384615,"0",1,"1","0",0.2,1,8
"453","3","28","6","1",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.349799033028485,0.615384615384615,"0",0,"1","0",0.5,0.631578947368421,2
"454","28","23","6","1",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.349799033028485,0.615384615384615,"0",1,"0","0",0.4,0.263157894736842,2
"455","36","23","6","1",0,0.170212765957447,0.739130434782609,0.884615384615385,0.349799033028485,0.615384615384615,"0",1,"1","0",0.7,0.631578947368421,2
"456","3","5","6","1",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.349799033028485,0.615384615384615,"0",0,"1","0",0.5,0.631578947368421,8
"457","22","21","6","1",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.349799033028485,0.615384615384615,"0",0,"0","0",0.6,0,2
"458","24","28","6","1",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.349799033028485,0.615384615384615,"0",0,"1","0",0.5,0.210526315789474,2
"459","18","11","6","1",0.815384615384615,0.234042553191489,0.130434782608696,0.0384615384615385,0.349799033028485,0.615384615384615,"0",0,"0","0",0.479419931943571,0.315789473684211,1
"460","1","13","6","1",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.349799033028485,0.615384615384615,"0",1,"0","0",0.7,0.526315789473684,8
"461","22","23","7","1",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.177469854954273,0.384615384615385,"0",0,"0","0",0.6,0,2
"462","28","25","7","1",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.177469854954273,0.384615384615385,"0",1,"0","0",0.4,0.263157894736842,4
"463","20","13","7","1",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.177469854954273,0.384615384615385,"0",4,"1","0",0.3,0.210526315789474,8
"464","21","7","7","1",0.576923076923077,0.127659574468085,0.304347826086957,0.230769230769231,0.177469854954273,0.384615384615385,"0",0,"0","0",0.7,0.315789473684211,8
"465","18","25","7","1",0.815384615384615,0.234042553191489,0.130434782608696,0.0384615384615385,0.177469854954273,0.384615384615385,"0",0,"0","0",0.589856297471005,0.315789473684211,8
"466","34","26","7","1",0,0.106382978723404,0.391304347826087,0.384615384615385,0.177469854954273,0.384615384615385,"0",0,"0","0",0.7,0.473684210526316,8
"467","20","26","7","1",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.177469854954273,0.384615384615385,"0",4,"1","0",0.3,0.210526315789474,4
"468","34","28","7","1",0,0.106382978723404,0.391304347826087,0.384615384615385,0.177469854954273,0.384615384615385,"0",0,"0","0",0.7,0.473684210526316,8
"469","26","15","7","1",0.7,0.446808510638298,0.521739130434783,0.615384615384615,0.177469854954273,0.384615384615385,"0",2,"1","1",1,0.315789473684211,8
"470","2","23","7","1",0.45,0.51063829787234,0.478260869565217,0.807692307692308,0.177469854954273,0.384615384615385,"0",1,"0","1",0,0.736842105263158,1
"471","24","28","7","1",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.177469854954273,0.384615384615385,"0",0,"1","0",0.5,0.210526315789474,2
"472","28","9","7","1",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.177469854954273,0.384615384615385,"0",1,"0","0",0.4,0.263157894736842,3.87425029014485
"473","3","28","7","1",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.177469854954273,0.384615384615385,"0",0,"1","0",0.5,0.631578947368421,1
"474","36","23","7","1",0,0.170212765957447,0.739130434782609,0.884615384615385,0.177469854954273,0.384615384615385,"0",1,"1","0",0.55367050931379,0.631578947368421,1
"475","10","22","7","1",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.177469854954273,0.384615384615385,"0",1,"1","0",0.7,0.421052631578947,8
"476","11","22","7","1",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.177469854954273,0.384615384615385,"0",2,"1","0",0.7,0.578947368421053,8
"477","5","26","7","1",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.177469854954273,0.384615384615385,"0",1,"1","0",0.2,1,8
"478","24","28","7","1",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.177469854954273,0.384615384615385,"0",0,"1","0",0.5,0.210526315789474,2
"479","15","28","7","1",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.177469854954273,0.384615384615385,"0",1,"1","0",0.6,0.315789473684211,1
"480","7","23","7","1",0.619230769230769,0,0.565217391304348,0.461538461538462,0.177469854954273,0.384615384615385,"0",2,"1","1",0.3,0.263157894736842,2
"481","3","25","8","1",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.319508359060989,0.461538461538462,"0",0,"1","0",0.5,0.631578947368421,4
"482","17","25","8","1",0.234615384615385,0.361702127659574,0.695652173913043,0.5,0.319508359060989,0.461538461538462,"0",2,"0","1",0.5,0.157894736842105,1
"483","24","28","8","1",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.319508359060989,0.461538461538462,"0",0,"1","0",0.5,0.210526315789474,4
"484","34","28","8","1",0,0.106382978723404,0.391304347826087,0.384615384615385,0.319508359060989,0.461538461538462,"0",0,"0","0",0.7,0.473684210526316,4
"485","11","26","8","1",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.319508359060989,0.461538461538462,"0",2,"1","0",0.7,0.578947368421053,8
"486","5","26","8","1",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.319508359060989,0.461538461538462,"0",1,"1","0",0.2,1,8
"487","15","28","8","1",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.319508359060989,0.461538461538462,"0",1,"1","0",0.6,0.315789473684211,4
"488","3","25","8","1",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.319508359060989,0.461538461538462,"0",0,"1","0",0.5,0.631578947368421,4
"489","17","25","8","1",0.234615384615385,0.361702127659574,0.695652173913043,0.5,0.319508359060989,0.461538461538462,"0",2,"0","1",0.5,0.157894736842105,8
"490","18","23","8","1",0.815384615384615,0.234042553191489,0.130434782608696,0.0384615384615385,0.319508359060989,0.461538461538462,"0",0,"0","0",0.591014888008615,0.315789473684211,16
"491","1","23","8","1",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.319508359060989,0.461538461538462,"0",1,"0","0",0.7,0.526315789473684,4
"492","24","28","8","1",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.319508359060989,0.461538461538462,"0",0,"1","0",0.5,0.210526315789474,1
"493","34","28","8","1",0,0.106382978723404,0.391304347826087,0.384615384615385,0.319508359060989,0.461538461538462,"0",0,"0","0",0.7,0.473684210526316,5
"494","15","28","8","1",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.319508359060989,0.461538461538462,"0",1,"1","0",0.6,0.315789473684211,2
"495","20","28","8","1",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.319508359060989,0.461538461538462,"0",4,"1","0",0.3,0.210526315789474,3
"496","24","28","9","1",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.406586765305528,0,"0",0,"1","0",0.5,0.210526315789474,1
"497","24","28","9","1",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.406586765305528,0,"0",0,"1","0",0.5,0.210526315789474,1
"498","34","28","9","1",0,0.106382978723404,0.391304347826087,0.384615384615385,0.406586765305528,0,"0",0,"0","0",0.7,0.473684210526316,3
"499","14","23","9","1",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.406586765305528,0,"0",2,"1","0",0.7,0.315789473684211,2
"500","15","28","9","1",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.406586765305528,0,"0",1,"1","0",0.6,0.315789473684211,2
"501","22","23","9","1",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.406586765305528,0,"0",0,"0","0",0.6,0,8
"502","33","23","9","1",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.406586765305528,0,"0",2,"0","0",0,0.684210526315789,1
"503","3","23","9","1",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.406586765305528,0,"0",0,"1","0",0.5,0.631578947368421,4
"504","28","23","9","1",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.406586765305528,0,"0",1,"0","0",0.4,0.263157894736842,1
"505","22","23","9","1",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.406586765305528,0,"0",0,"0","0",0.6,0,2
"506","13","23","9","4",0.965384615384615,0.25531914893617,0.478260869565217,0.153846153846154,0.406586765305528,0,"0",3,"1","0",0.400000000000003,0.315789473684211,8
"507","10","22","9","4",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.406586765305528,0,"0",1,"1","0",0.7,0.421052631578947,8
"508","32","4","10","4",0.657692307692308,0.914893617021277,0.538814922288811,0.846153846153846,0.574765538533232,0.307692307692308,"0",0,"0","0",0.7,0.894736842105263,1
"509","25","11","10","4",0.45,0.234042553191489,0.304347826086957,0.192307692307692,0.574765538533232,0.307692307692308,"0",0,"0","0",0.650015833093727,0.315789473684211,3
"510","24","26","10","4",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.574765538533232,0.307692307692308,"0",0,"1","0",0.567244157968952,0.210526315789474,8
"511","32","14","10","4",0.657692307692308,0.914893617021277,0.565217391304348,0.846153846153846,0.574765538533232,0.307692307692308,"0",0,"0","0",0.7,0.894736842105263,3
"512","15","28","10","4",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.574765538533232,0.307692307692308,"0",1,"1","0",0.6,0.315789473684211,2
